Entity,Code,Year,Fossil fuels (% sub energy)
Czechia,CZE,1997,91.442
Czechia,CZE,1998,90.895
Czechia,CZE,1999,90.13
Czechia,CZE,2000,90.539
Czechia,CZE,2001,90.013
Czechia,CZE,2002,87.565
Czechia,CZE,2003,85.114
Czechia,CZE,2004,85.019
Czechia,CZE,2005,85.547
Czechia,CZE,2006,84.968
Czechia,CZE,2007,84.889
Czechia,CZE,2008,84.098
Czechia,CZE,2009,82.456
Czechia,CZE,2010,82.148
Czechia,CZE,2011,80.786
Czechia,CZE,2012,79.343
Czechia,CZE,2013,78.189
Czechia,CZE,2014,78.07
Czechia,CZE,2015,79.616
Czechia,CZE,2016,80.918
Czechia,CZE,2017,79.487
Czechia,CZE,2018,78.869
Czechia,CZE,2019,78.162
Denmark,DNK,1965,99.958
Denmark,DNK,1966,99.962
Denmark,DNK,1967,99.963
Denmark,DNK,1968,99.971
Denmark,DNK,1969,99.973
Denmark,DNK,1970,99.973
Denmark,DNK,1971,99.971
Denmark,DNK,1972,99.972
Denmark,DNK,1973,99.972
Denmark,DNK,1974,99.969
Denmark,DNK,1975,99.972
Denmark,DNK,1976,99.977
Denmark,DNK,1977,99.969
Denmark,DNK,1978,99.965
Denmark,DNK,1979,99.959
Denmark,DNK,1980,99.947
Denmark,DNK,1981,99.939
Denmark,DNK,1982,99.932
Denmark,DNK,1983,99.863
Denmark,DNK,1984,99.861
Denmark,DNK,1985,99.851
Denmark,DNK,1986,99.744
Denmark,DNK,1987,99.658
Denmark,DNK,1988,99.471
Denmark,DNK,1989,99.18
Denmark,DNK,1990,98.832
Denmark,DNK,1991,98.662
Denmark,DNK,1992,98.132
Denmark,DNK,1993,97.846
Denmark,DNK,1994,98.045
Denmark,DNK,1995,97.881
Denmark,DNK,1996,98.004
Denmark,DNK,1997,96.897
Denmark,DNK,1998,95.685
Denmark,DNK,1999,95.034
Denmark,DNK,2000,93.419
Denmark,DNK,2001,93.157
Denmark,DNK,2002,92.08
Denmark,DNK,2003,91.306
Denmark,DNK,2004,89.219
Denmark,DNK,2005,88.553
Denmark,DNK,2006,90.303
Denmark,DNK,2007,88.602
Denmark,DNK,2008,88.459
Denmark,DNK,2009,87.82
Denmark,DNK,2010,85.676
Denmark,DNK,2011,82.255
Denmark,DNK,2012,79.565
Denmark,DNK,2013,79.162
Denmark,DNK,2014,75.95
Denmark,DNK,2015,73.966
Denmark,DNK,2016,74.98
Denmark,DNK,2017,70.858
Denmark,DNK,2018,71.959
Denmark,DNK,2019,68.429
Ecuador,ECU,1965,91.969
Ecuador,ECU,1966,91.263
Ecuador,ECU,1967,91.103
Ecuador,ECU,1968,92.134
Ecuador,ECU,1969,91.782
Ecuador,ECU,1970,92.347
Ecuador,ECU,1971,92.433
Ecuador,ECU,1972,92.677
Ecuador,ECU,1973,93.315
Ecuador,ECU,1974,93.417
Ecuador,ECU,1975,91.828
Ecuador,ECU,1976,92.854
Ecuador,ECU,1977,94.463
Ecuador,ECU,1978,92.486
Ecuador,ECU,1979,93.537
Ecuador,ECU,1980,93.735
Ecuador,ECU,1981,94.958
Ecuador,ECU,1982,94.727
Ecuador,ECU,1983,89.614
Ecuador,ECU,1984,82.388
Ecuador,ECU,1985,84.915
Ecuador,ECU,1986,82.363
Ecuador,ECU,1987,80.484
Ecuador,ECU,1988,82.175
Ecuador,ECU,1989,82.257
Ecuador,ECU,1990,82.704
Ecuador,ECU,1991,84.072
Ecuador,ECU,1992,84.315
Ecuador,ECU,1993,82.301
Ecuador,ECU,1994,81.605
Ecuador,ECU,1995,84.732
Ecuador,ECU,1996,83.497
Ecuador,ECU,1997,84.753
Ecuador,ECU,1998,84.898
Ecuador,ECU,1999,81.699
Ecuador,ECU,2000,79.423
Ecuador,ECU,2001,81.274
Ecuador,ECU,2002,79.922
Ecuador,ECU,2003,81.274
Ecuador,ECU,2004,82.196
Ecuador,ECU,2005,84.27
Ecuador,ECU,2006,84.606
Ecuador,ECU,2007,81.45
Ecuador,ECU,2008,78.455
Ecuador,ECU,2009,82.051
Ecuador,ECU,2010,84.902
Ecuador,ECU,2011,81.772
Ecuador,ECU,2012,81.151
Ecuador,ECU,2013,83.516
Ecuador,ECU,2014,83.615
Ecuador,ECU,2015,81.301
Ecuador,ECU,2016,77.44
Ecuador,ECU,2017,72.901
Ecuador,ECU,2018,73.733
Ecuador,ECU,2019,69.48
Egypt,EGY,1965,94.733
Egypt,EGY,1966,94.726
Egypt,EGY,1967,93.357
Egypt,EGY,1968,90.59
Egypt,EGY,1969,84.744
Egypt,EGY,1970,85.622
Egypt,EGY,1971,84.939
Egypt,EGY,1972,86.128
Egypt,EGY,1973,85.341
Egypt,EGY,1974,84.705
Egypt,EGY,1975,84.669
Egypt,EGY,1976,84.879
Egypt,EGY,1977,84.249
Egypt,EGY,1978,83.637
Egypt,EGY,1979,85.524
Egypt,EGY,1980,87.05
Egypt,EGY,1981,88.143
Egypt,EGY,1982,89.09
Egypt,EGY,1983,90.594
Egypt,EGY,1984,91.518
Egypt,EGY,1985,92.234
Egypt,EGY,1986,92.562
Egypt,EGY,1987,92.901
Egypt,EGY,1988,93.218
Egypt,EGY,1989,93.101
Egypt,EGY,1990,92.995
Egypt,EGY,1991,93.11
Egypt,EGY,1992,93.182
Egypt,EGY,1993,93.052
Egypt,EGY,1994,92.755
Egypt,EGY,1995,92.866
Egypt,EGY,1996,93.053
Egypt,EGY,1997,93.165
Egypt,EGY,1998,93.25
Egypt,EGY,1999,92.994
Egypt,EGY,2000,92.995
Egypt,EGY,2001,93.238
Egypt,EGY,2002,93.558
Egypt,EGY,2003,94.381
Egypt,EGY,2004,94.621
Egypt,EGY,2005,94.976
Egypt,EGY,2006,95.158
Egypt,EGY,2007,94.95
Egypt,EGY,2008,94.927
Egypt,EGY,2009,95.518
Egypt,EGY,2010,95.886
Egypt,EGY,2011,95.878
Egypt,EGY,2012,96.065
Egypt,EGY,2013,96.068
Egypt,EGY,2014,96.103
Egypt,EGY,2015,95.996
Egypt,EGY,2016,96.094
Egypt,EGY,2017,96.293
Egypt,EGY,2018,96.139
Egypt,EGY,2019,95.444
Estonia,EST,1985,100
Estonia,EST,1986,100
Estonia,EST,1987,100
Estonia,EST,1988,100
Estonia,EST,1989,100
Estonia,EST,1990,100
Estonia,EST,1991,100
Estonia,EST,1992,100
Estonia,EST,1993,100
Estonia,EST,1994,100
Estonia,EST,1995,99.972
Estonia,EST,1996,99.978
Estonia,EST,1997,99.964
Estonia,EST,1998,99.942
Estonia,EST,1999,99.916
Estonia,EST,2000,99.907
Estonia,EST,2001,99.911
Estonia,EST,2002,99.831
Estonia,EST,2003,99.797
Estonia,EST,2004,99.741
Estonia,EST,2005,99.53
Estonia,EST,2006,99.44
Estonia,EST,2007,99.43
Estonia,EST,2008,99.154
Estonia,EST,2009,97.588
Estonia,EST,2010,95.998
Estonia,EST,2011,95.687
Estonia,EST,2012,94.735
Estonia,EST,2013,95.811
Estonia,EST,2014,95.148
Estonia,EST,2015,94.384
Estonia,EST,2016,94.487
Estonia,EST,2017,92.112
Estonia,EST,2018,93.983
Estonia,EST,2019,92.399
Europe,,1965,92.697
Europe,,1966,92.265
Europe,,1967,92.394
Europe,,1968,92.548
Europe,,1969,93.007
Europe,,1970,93.082
Europe,,1971,93.096
Europe,,1972,92.913
Europe,,1973,93.102
Europe,,1974,92.333
Europe,,1975,91.66
Europe,,1976,92.277
Europe,,1977,90.871
Europe,,1978,90.929
Europe,,1979,90.648
Europe,,1980,90.122
Europe,,1981,88.593
Europe,,1982,87.973
Europe,,1983,86.968
Europe,,1984,85.64
Europe,,1985,85.819
Europe,,1986,85.725
Europe,,1987,85.178
Europe,,1988,84.033
Europe,,1989,84.344
Europe,,1990,84.248
Europe,,1991,83.623
Europe,,1992,82.838
Europe,,1993,81.775
Europe,,1994,81.374
Europe,,1995,81.3
Europe,,1996,81.338
Europe,,1997,80.804
Europe,,1998,80.693
Europe,,1999,80.42
Europe,,2000,80.174
Europe,,2001,80.135
Europe,,2002,80.382
Europe,,2003,80.942
Europe,,2004,80.411
Europe,,2005,80.444
Europe,,2006,80.531
Europe,,2007,80.552
Europe,,2008,79.85
Europe,,2009,78.878
Europe,,2010,78.267
Europe,,2011,78.09
Europe,,2012,77.009
Europe,,2013,76.084
Europe,,2014,74.891
Europe,,2015,74.734
Europe,,2016,75.179
Europe,,2017,75.451
Europe,,2018,74.449
Europe,,2019,73.612
Finland,FIN,1965,77.154
Finland,FIN,1966,77.734
Finland,FIN,1967,76.277
Finland,FIN,1968,80.334
Finland,FIN,1969,85.129
Finland,FIN,1970,85.302
Finland,FIN,1971,83.934
Finland,FIN,1972,85.203
Finland,FIN,1973,86.324
Finland,FIN,1974,82.843
Finland,FIN,1975,83.778
Finland,FIN,1976,88.154
Finland,FIN,1977,82.448
Finland,FIN,1978,85.153
Finland,FIN,1979,81.483
Finland,FIN,1980,81.803
Finland,FIN,1981,70.3
Finland,FIN,1982,68.286
Finland,FIN,1983,66.417
Finland,FIN,1984,66.954
Finland,FIN,1985,69.251
Finland,FIN,1986,69.531
Finland,FIN,1987,69.23
Finland,FIN,1988,69.521
Finland,FIN,1989,70.396
Finland,FIN,1990,69.509
Finland,FIN,1991,68.01
Finland,FIN,1992,66.442
Finland,FIN,1993,66.804
Finland,FIN,1994,69.801
Finland,FIN,1995,67.385
Finland,FIN,1996,69.876
Finland,FIN,1997,67.345
Finland,FIN,1998,64.254
Finland,FIN,1999,65.205
Finland,FIN,2000,64.145
Finland,FIN,2001,66.323
Finland,FIN,2002,68.501
Finland,FIN,2003,71.04
Finland,FIN,2004,66.413
Finland,FIN,2005,64.601
Finland,FIN,2006,68.021
Finland,FIN,2007,66.431
Finland,FIN,2008,63.006
Finland,FIN,2009,64.4
Finland,FIN,2010,66.281
Finland,FIN,2011,63.548
Finland,FIN,2012,59.361
Finland,FIN,2013,61.529
Finland,FIN,2014,58.957
Finland,FIN,2015,55.786
Finland,FIN,2016,58.202
Finland,FIN,2017,56.505
Finland,FIN,2018,57.335
Finland,FIN,2019,55.234
France,FRA,1965,89.8
France,FRA,1966,88.738
France,FRA,1967,90.59
France,FRA,1968,89.899
France,FRA,1969,90.302
France,FRA,1970,90.117
France,FRA,1971,91.126
France,FRA,1972,90.953
France,FRA,1973,91.792
France,FRA,1974,90.522
France,FRA,1975,88.925
France,FRA,1976,91.446
France,FRA,1977,87.679
France,FRA,1978,87.648
France,FRA,1979,87.089
France,FRA,1980,83.961
France,FRA,1981,78.046
France,FRA,1982,76.942
France,FRA,1983,73.229
France,FRA,1984,68.874
France,FRA,1985,66.403
France,FRA,1986,63.715
France,FRA,1987,62.168
France,FRA,1988,60.876
France,FRA,1989,61.607
France,FRA,1990,60.916
France,FRA,1991,61.125
France,FRA,1992,59.591
France,FRA,1993,57.055
France,FRA,1994,55.864
France,FRA,1995,55.73
France,FRA,1996,56.07
France,FRA,1997,55.806
France,FRA,1998,57.691
France,FRA,1999,56.849
France,FRA,2000,56.027
France,FRA,2001,55.556
France,FRA,2002,55.203
France,FRA,2003,55.683
France,FRA,2004,55.615
France,FRA,2005,55.936
France,FRA,2006,55.393
France,FRA,2007,55.205
France,FRA,2008,54.608
France,FRA,2009,55.252
France,FRA,2010,54.414
France,FRA,2011,52.866
France,FRA,2012,52.845
France,FRA,2013,52.416
France,FRA,2014,49.774
France,FRA,2015,50.452
France,FRA,2016,52.363
France,FRA,2017,53.382
France,FRA,2018,51.233
France,FRA,2019,51.479
Germany,DEU,1965,98.471
Germany,DEU,1966,98.337
Germany,DEU,1967,98.326
Germany,DEU,1968,98.363
Germany,DEU,1969,98.484
Germany,DEU,1970,98.079
Germany,DEU,1971,98.423
Germany,DEU,1972,98.249
Germany,DEU,1973,98.02
Germany,DEU,1974,97.645
Germany,DEU,1975,96.873
Germany,DEU,1976,96.908
Germany,DEU,1977,95.829
Germany,DEU,1978,95.742
Germany,DEU,1979,95.436
Germany,DEU,1980,94.97
Germany,DEU,1981,94.087
Germany,DEU,1982,93.258
Germany,DEU,1983,93.189
Germany,DEU,1984,91.684
Germany,DEU,1985,89.762
Germany,DEU,1986,90.137
Germany,DEU,1987,89.384
Germany,DEU,1988,88.445
Germany,DEU,1989,88.115
Germany,DEU,1990,88.613
Germany,DEU,1991,88.774
Germany,DEU,1992,87.536
Germany,DEU,1993,87.8
Germany,DEU,1994,87.714
Germany,DEU,1995,87.424
Germany,DEU,1996,87.455
Germany,DEU,1997,86.595
Germany,DEU,1998,86.913
Germany,DEU,1999,85.911
Germany,DEU,2000,85.343
Germany,DEU,2001,85.558
Germany,DEU,2002,85.396
Germany,DEU,2003,85.403
Germany,DEU,2004,84.526
Germany,DEU,2005,84.073
Germany,DEU,2006,83.36
Germany,DEU,2007,83.303
Germany,DEU,2008,82.784
Germany,DEU,2009,82.607
Germany,DEU,2010,82.33
Germany,DEU,2011,82.696
Germany,DEU,2012,82.2
Germany,DEU,2013,82.429
Germany,DEU,2014,81.021
Germany,DEU,2015,80.091
Germany,DEU,2016,80.938
Germany,DEU,2017,80.059
Germany,DEU,2018,79.087
Germany,DEU,2019,77.422
Greece,GRC,1965,97.184
Greece,GRC,1966,94.434
Greece,GRC,1967,95.151
Greece,GRC,1968,96.157
Greece,GRC,1969,94.53
Greece,GRC,1970,93.682
Greece,GRC,1971,94.668
Greece,GRC,1972,95.204
Greece,GRC,1973,96.541
Greece,GRC,1974,96.264
Greece,GRC,1975,97.172
Greece,GRC,1976,97.614
Greece,GRC,1977,97.646
Greece,GRC,1978,96.401
Greece,GRC,1979,95.106
Greece,GRC,1980,95.283
Greece,GRC,1981,95.169
Greece,GRC,1982,95.018
Greece,GRC,1983,96.748
Greece,GRC,1984,96.189
Greece,GRC,1985,96.465
Greece,GRC,1986,95.93
Greece,GRC,1987,96.802
Greece,GRC,1988,97.423
Greece,GRC,1989,98.092
Greece,GRC,1990,98.312
Greece,GRC,1991,97.067
Greece,GRC,1992,97.939
Greece,GRC,1993,97.862
Greece,GRC,1994,97.622
Greece,GRC,1995,96.898
Greece,GRC,1996,96.285
Greece,GRC,1997,96.768
Greece,GRC,1998,97.058
Greece,GRC,1999,96.302
Greece,GRC,2000,96.944
Greece,GRC,2001,97.873
Greece,GRC,2002,97.432
Greece,GRC,2003,96.002
Greece,GRC,2004,96.017
Greece,GRC,2005,95.739
Greece,GRC,2006,94.963
Greece,GRC,2007,96.909
Greece,GRC,2008,96.116
Greece,GRC,2009,94.375
Greece,GRC,2010,92.365
Greece,GRC,2011,93.949
Greece,GRC,2012,92.086
Greece,GRC,2013,88.383
Greece,GRC,2014,89.463
Greece,GRC,2015,87.401
Greece,GRC,2016,87.202
Greece,GRC,2017,88.76
Greece,GRC,2018,86.951
Greece,GRC,2019,87.267
Hong Kong,HKG,1965,100
Hong Kong,HKG,1966,100
Hong Kong,HKG,1967,100
Hong Kong,HKG,1968,100
Hong Kong,HKG,1969,100
Hong Kong,HKG,1970,100
Hong Kong,HKG,1971,100
Hong Kong,HKG,1972,100
Hong Kong,HKG,1973,100
Hong Kong,HKG,1974,100
Hong Kong,HKG,1975,100
Hong Kong,HKG,1976,100
Hong Kong,HKG,1977,100
Hong Kong,HKG,1978,100
Hong Kong,HKG,1979,100
Hong Kong,HKG,1980,100
Hong Kong,HKG,1981,100
Hong Kong,HKG,1982,100
Hong Kong,HKG,1983,100
Hong Kong,HKG,1984,100
Hong Kong,HKG,1985,100
Hong Kong,HKG,1986,100
Hong Kong,HKG,1987,100
Hong Kong,HKG,1988,100
Hong Kong,HKG,1989,100
Hong Kong,HKG,1990,100
Hong Kong,HKG,1991,100
Hong Kong,HKG,1992,100
Hong Kong,HKG,1993,100
Hong Kong,HKG,1994,100
Hong Kong,HKG,1995,100
Hong Kong,HKG,1996,100
Hong Kong,HKG,1997,100
Hong Kong,HKG,1998,100
Hong Kong,HKG,1999,100
Hong Kong,HKG,2000,100
Hong Kong,HKG,2001,100
Hong Kong,HKG,2002,100
Hong Kong,HKG,2003,100
Hong Kong,HKG,2004,100
Hong Kong,HKG,2005,100
Hong Kong,HKG,2006,99.999
Hong Kong,HKG,2007,99.999
Hong Kong,HKG,2008,99.999
Hong Kong,HKG,2009,99.999
Hong Kong,HKG,2010,99.911
Hong Kong,HKG,2011,99.845
Hong Kong,HKG,2012,99.909
Hong Kong,HKG,2013,99.877
Hong Kong,HKG,2014,99.889
Hong Kong,HKG,2015,99.901
Hong Kong,HKG,2016,99.91
Hong Kong,HKG,2017,99.911
Hong Kong,HKG,2018,99.917
Hong Kong,HKG,2019,99.901
Hungary,HUN,1965,99.887
Hungary,HUN,1966,99.852
Hungary,HUN,1967,99.873
Hungary,HUN,1968,99.867
Hungary,HUN,1969,99.867
Hungary,HUN,1970,99.886
Hungary,HUN,1971,99.879
Hungary,HUN,1972,99.866
Hungary,HUN,1973,99.886
Hungary,HUN,1974,99.912
Hungary,HUN,1975,99.832
Hungary,HUN,1976,99.841
Hungary,HUN,1977,99.863
Hungary,HUN,1978,99.882
Hungary,HUN,1979,99.874
Hungary,HUN,1980,99.903
Hungary,HUN,1981,99.854
Hungary,HUN,1982,99.862
Hungary,HUN,1983,97.677
Hungary,HUN,1984,96.603
Hungary,HUN,1985,94.465
Hungary,HUN,1986,93.647
Hungary,HUN,1987,91.044
Hungary,HUN,1988,88.806
Hungary,HUN,1989,88.14
Hungary,HUN,1990,88.109
Hungary,HUN,1991,87.267
Hungary,HUN,1992,86.279
Hungary,HUN,1993,86.245
Hungary,HUN,1994,86.178
Hungary,HUN,1995,86.276
Hungary,HUN,1996,86.337
Hungary,HUN,1997,86.142
Hungary,HUN,1998,86.363
Hungary,HUN,1999,86.218
Hungary,HUN,2000,85.68
Hungary,HUN,2001,86.208
Hungary,HUN,2002,86.284
Hungary,HUN,2003,89.173
Hungary,HUN,2004,87.905
Hungary,HUN,2005,86.241
Hungary,HUN,2006,86.751
Hungary,HUN,2007,85.144
Hungary,HUN,2008,83.923
Hungary,HUN,2009,81.439
Hungary,HUN,2010,81.466
Hungary,HUN,2011,81.905
Hungary,HUN,2012,80.595
Hungary,HUN,2013,80.091
Hungary,HUN,2014,79.328
Hungary,HUN,2015,80.233
Hungary,HUN,2016,80.373
Hungary,HUN,2017,81.247
Hungary,HUN,2018,81.452
Hungary,HUN,2019,80.619
Iceland,ISL,1965,76.169
Iceland,ISL,1966,77.895
Iceland,ISL,1967,76.215
Iceland,ISL,1968,76.763
Iceland,ISL,1969,70.685
Iceland,ISL,1970,59.814
Iceland,ISL,1971,59.797
Iceland,ISL,1972,58.903
Iceland,ISL,1973,56.465
Iceland,ISL,1974,54.106
Iceland,ISL,1975,52.989
Iceland,ISL,1976,51.535
Iceland,ISL,1977,50.948
Iceland,ISL,1978,51.406
Iceland,ISL,1979,49.067
Iceland,ISL,1980,45.577
Iceland,ISL,1981,44.73
Iceland,ISL,1982,39.977
Iceland,ISL,1983,38.68
Iceland,ISL,1984,39.393
Iceland,ISL,1985,39.976
Iceland,ISL,1986,39.285
Iceland,ISL,1987,39.801
Iceland,ISL,1988,39.319
Iceland,ISL,1989,40.603
Iceland,ISL,1990,41.109
Iceland,ISL,1991,39.885
Iceland,ISL,1992,40.448
Iceland,ISL,1993,40.385
Iceland,ISL,1994,40.389
Iceland,ISL,1995,39.84
Iceland,ISL,1996,41.624
Iceland,ISL,1997,39.155
Iceland,ISL,1998,36.741
Iceland,ISL,1999,33.872
Iceland,ISL,2000,33.419
Iceland,ISL,2001,31.539
Iceland,ISL,2002,31.43
Iceland,ISL,2003,31.51
Iceland,ISL,2004,32.307
Iceland,ISL,2005,32.543
Iceland,ISL,2006,30.161
Iceland,ISL,2007,26.672
Iceland,ISL,2008,19.666
Iceland,ISL,2009,18.254
Iceland,ISL,2010,17.666
Iceland,ISL,2011,17.452
Iceland,ISL,2012,17.162
Iceland,ISL,2013,17.588
Iceland,ISL,2014,17.905
Iceland,ISL,2015,18.744
Iceland,ISL,2016,20.657
Iceland,ISL,2017,21.78
Iceland,ISL,2018,22.277
Iceland,ISL,2019,20.59
India,IND,1965,91.357
India,IND,1966,91.242
India,IND,1967,90.493
India,IND,1968,89.733
India,IND,1969,89.457
India,IND,1970,88.37
India,IND,1971,87.894
India,IND,1972,88.846
India,IND,1973,88.043
India,IND,1974,89.172
India,IND,1975,87.962
India,IND,1976,87.879
India,IND,1977,87.766
India,IND,1978,85.386
India,IND,1979,86.618
India,IND,1980,86.694
India,IND,1981,87.227
India,IND,1982,89.111
India,IND,1983,89.83
India,IND,1984,89.247
India,IND,1985,90.065
India,IND,1986,90.511
India,IND,1987,91.594
India,IND,1988,91.364
India,IND,1989,91.219
India,IND,1990,91.154
India,IND,1991,90.842
India,IND,1992,91.606
India,IND,1993,91.743
India,IND,1994,91.306
India,IND,1995,92.021
India,IND,1996,92.831
India,IND,1997,92.937
India,IND,1998,92.114
India,IND,1999,92.263
India,IND,2000,92.794
India,IND,2001,92.948
India,IND,2002,93.509
India,IND,2003,93.746
India,IND,2004,91.857
India,IND,2005,92.671
India,IND,2006,91.965
India,IND,2007,91.928
India,IND,2008,92.665
India,IND,2009,93.365
India,IND,2010,93.103
India,IND,2011,91.946
India,IND,2012,92.666
India,IND,2013,92.171
India,IND,2014,92.208
India,IND,2015,92.492
India,IND,2016,92.567
India,IND,2017,92.161
India,IND,2018,91.885
India,IND,2019,91.037
Indonesia,IDN,1965,93.978
Indonesia,IDN,1966,92.102
Indonesia,IDN,1967,91.019
Indonesia,IDN,1968,89.588
Indonesia,IDN,1969,90.357
Indonesia,IDN,1970,89.054
Indonesia,IDN,1971,96.232
Indonesia,IDN,1972,96.824
Indonesia,IDN,1973,96.446
Indonesia,IDN,1974,96.326
Indonesia,IDN,1975,96.854
Indonesia,IDN,1976,98.244
Indonesia,IDN,1977,97.791
Indonesia,IDN,1978,98.576
Indonesia,IDN,1979,98.613
Indonesia,IDN,1980,98.826
Indonesia,IDN,1981,98.923
Indonesia,IDN,1982,98.847
Indonesia,IDN,1983,98.366
Indonesia,IDN,1984,98.353
Indonesia,IDN,1985,98.106
Indonesia,IDN,1986,97.249
Indonesia,IDN,1987,97.323
Indonesia,IDN,1988,97.214
Indonesia,IDN,1989,96.859
Indonesia,IDN,1990,96.54
Indonesia,IDN,1991,96.458
Indonesia,IDN,1992,95.907
Indonesia,IDN,1993,96.396
Indonesia,IDN,1994,96.763
Indonesia,IDN,1995,96.67
Indonesia,IDN,1996,96.682
Indonesia,IDN,1997,97.648
Indonesia,IDN,1998,96.198
Indonesia,IDN,1999,96.345
Indonesia,IDN,2000,96.506
Indonesia,IDN,2001,96.103
Indonesia,IDN,2002,96.61
Indonesia,IDN,2003,97.022
Indonesia,IDN,2004,96.845
Indonesia,IDN,2005,96.753
Indonesia,IDN,2006,97.01
Indonesia,IDN,2007,96.861
Indonesia,IDN,2008,96.579
Indonesia,IDN,2009,96.485
Indonesia,IDN,2010,95.895
Indonesia,IDN,2011,96.867
Indonesia,IDN,2012,96.845
Indonesia,IDN,2013,96.326
Indonesia,IDN,2014,95.872
Indonesia,IDN,2015,96.494
Indonesia,IDN,2016,94.966
Indonesia,IDN,2017,95.112
Indonesia,IDN,2018,95.085
Indonesia,IDN,2019,93.91
Iran,IRN,1965,95.186
Iran,IRN,1966,95.247
Iran,IRN,1967,95.343
Iran,IRN,1968,95.439
Iran,IRN,1969,95.521
Iran,IRN,1970,95.904
Iran,IRN,1971,95.977
Iran,IRN,1972,95.332
Iran,IRN,1973,96.693
Iran,IRN,1974,96.782
Iran,IRN,1975,97.097
Iran,IRN,1976,97.111
Iran,IRN,1977,97.366
Iran,IRN,1978,95.778
Iran,IRN,1979,96.608
Iran,IRN,1980,96.197
Iran,IRN,1981,95.856
Iran,IRN,1982,96.147
Iran,IRN,1983,96.824
Iran,IRN,1984,97.252
Iran,IRN,1985,97.462
Iran,IRN,1986,96.76
Iran,IRN,1987,96.65
Iran,IRN,1988,96.655
Iran,IRN,1989,97.504
Iran,IRN,1990,97.568
Iran,IRN,1991,98.298
Iran,IRN,1992,97.455
Iran,IRN,1993,96.844
Iran,IRN,1994,98.16
Iran,IRN,1995,97.904
Iran,IRN,1996,97.947
Iran,IRN,1997,98.662
Iran,IRN,1998,98.369
Iran,IRN,1999,98.943
Iran,IRN,2000,99.258
Iran,IRN,2001,99.24
Iran,IRN,2002,98.656
Iran,IRN,2003,98.437
Iran,IRN,2004,98.236
Iran,IRN,2005,98.019
Iran,IRN,2006,97.687
Iran,IRN,2007,97.914
Iran,IRN,2008,99.158
Iran,IRN,2009,99.263
Iran,IRN,2010,98.9
Iran,IRN,2011,98.898
Iran,IRN,2012,98.6
Iran,IRN,2013,98.206
Iran,IRN,2014,98.317
Iran,IRN,2015,98.48
Iran,IRN,2016,98.139
Iran,IRN,2017,98.041
Iran,IRN,2018,98.581
Iran,IRN,2019,97.406
Iraq,IRQ,1965,99.035
Iraq,IRQ,1966,98.865
Iraq,IRQ,1967,98.717
Iraq,IRQ,1968,98.55
Iraq,IRQ,1969,98.636
Iraq,IRQ,1970,98.689
Iraq,IRQ,1971,98.612
Iraq,IRQ,1972,98.829
Iraq,IRQ,1973,98.261
Iraq,IRQ,1974,97.566
Iraq,IRQ,1975,97.449
Iraq,IRQ,1976,98.012
Iraq,IRQ,1977,97.622
Iraq,IRQ,1978,96.909
Iraq,IRQ,1979,96.409
Iraq,IRQ,1980,97.983
Iraq,IRQ,1981,98.206
Iraq,IRQ,1982,98.31
Iraq,IRQ,1983,98.473
Iraq,IRQ,1984,98.585
Iraq,IRQ,1985,98.803
Iraq,IRQ,1986,98.939
Iraq,IRQ,1987,96.17
Iraq,IRQ,1988,96.715
Iraq,IRQ,1989,97.068
Iraq,IRQ,1990,94.339
Iraq,IRQ,1991,96.115
Iraq,IRQ,1992,93.995
Iraq,IRQ,1993,94.775
Iraq,IRQ,1994,95.372
Iraq,IRQ,1995,94.63
Iraq,IRQ,1996,95.282
Iraq,IRQ,1997,95.899
Iraq,IRQ,1998,94.519
Iraq,IRQ,1999,95.806
Iraq,IRQ,2000,97.042
Iraq,IRQ,2001,96.975
Iraq,IRQ,2002,96.082
Iraq,IRQ,2003,95.613
Iraq,IRQ,2004,95.062
Iraq,IRQ,2005,95.644
Iraq,IRQ,2006,95.678
Iraq,IRQ,2007,96.295
Iraq,IRQ,2008,97.72
Iraq,IRQ,2009,98.041
Iraq,IRQ,2010,97.665
Iraq,IRQ,2011,97.935
Iraq,IRQ,2012,97.504
Iraq,IRQ,2013,97.561
Iraq,IRQ,2014,98.426
Iraq,IRQ,2015,98.588
Iraq,IRQ,2016,98.4
Iraq,IRQ,2017,98.949
Iraq,IRQ,2018,99.163
Iraq,IRQ,2019,98.985
Ireland,IRL,1965,96.123
Ireland,IRL,1966,96.883
Ireland,IRL,1967,97.282
Ireland,IRL,1968,97.772
Ireland,IRL,1969,98.318
Ireland,IRL,1970,97.054
Ireland,IRL,1971,98.357
Ireland,IRL,1972,97.704
Ireland,IRL,1973,97.964
Ireland,IRL,1974,97.525
Ireland,IRL,1975,98.25
Ireland,IRL,1976,98.056
Ireland,IRL,1977,97.711
Ireland,IRL,1978,97.938
Ireland,IRL,1979,97.787
Ireland,IRL,1980,97.68
Ireland,IRL,1981,97.557
Ireland,IRL,1982,97.705
Ireland,IRL,1983,97.739
Ireland,IRL,1984,97.988
Ireland,IRL,1985,97.66
Ireland,IRL,1986,97.622
Ireland,IRL,1987,98.245
Ireland,IRL,1988,97.757
Ireland,IRL,1989,98.259
Ireland,IRL,1990,98.344
Ireland,IRL,1991,98.289
Ireland,IRL,1992,98.127
Ireland,IRL,1993,98.261
Ireland,IRL,1994,97.986
Ireland,IRL,1995,98.467
Ireland,IRL,1996,98.483
Ireland,IRL,1997,98.458
