Entity,Code,Year,Coal Production - TWh,Oil Production - TWh,Gas Production - TWh
South & Central America,,2016,780.6608077777778,4409.310793572,1778.6730166666666
South & Central America,,2017,766.1481352777778,4272.346823564,1814.3691308333332
South & Central America,,2018,714.4905527777777,3871.4417434040006,1758.8153302777778
South & Central America,,2019,710.0928486111111,3702.346305889,1723.3109616666666
South & Central America,,2020,444.5119336111111,3492.391895315,1528.726052222222
South & Central America,,1965,,2631.6230034030004,
South & Central America,,1966,,2603.855085147,
South & Central America,,1967,,2771.291410122,
South & Central America,,1968,,2845.3819521590003,
South & Central America,,1969,,2851.05935414,
South & Central America,,1970,,2927.9376513710004,186.9968125
South & Central America,,1971,,2859.559582743,192.0940647222222
South & Central America,,1972,,2724.580736272,202.69667416666667
South & Central America,,1973,,2899.494680232,231.46017555555557
South & Central America,,1974,,2640.825424657,244.9173463888889
South & Central America,,1975,,2230.0787965930003,244.68973666666668
South & Central America,,1976,,2213.988963735,274.2616688888889
South & Central America,,1977,,2195.105122232,296.56790222222224
South & Central America,,1978,,2199.044011337,313.43764388888883
South & Central America,,1979,,2354.5407212890004,325.81170777777777
South & Central America,,1980,,2264.7192842470004,352.54160527777776
South Africa,ZAF,1981,870.6343602777778,,
South Africa,ZAF,1982,963.1616169444444,,
South Africa,ZAF,1983,973.391783611111,,
South Africa,ZAF,1984,1089.9882905555555,,
South Africa,ZAF,1985,1160.169816111111,,
South Africa,ZAF,1986,1183.2094975,,
South Africa,ZAF,1987,1179.4020216666668,,
South Africa,ZAF,1988,1211.7450516666663,,
South Africa,ZAF,1989,1175.5482116666667,,
South Africa,ZAF,1990,1164.7321722222223,,
South Africa,ZAF,1991,1188.1667733333334,,
South Africa,ZAF,1992,1216.525168333333,,
South Africa,ZAF,1993,1243.5121813888888,,
South Africa,ZAF,1994,1292.4173530555554,,
South Africa,ZAF,1995,1359.7599672222225,,
South Africa,ZAF,1996,1360.0791444444444,,
South Africa,ZAF,1997,1450.1921711111113,,
South Africa,ZAF,1998,1466.1996602777776,,
South Africa,ZAF,1999,1468.5208055555556,,
South Africa,ZAF,2000,1472.7519611111109,,
South Africa,ZAF,2001,1468.5530744444443,,
South Africa,ZAF,2002,1446.2976436111112,,
South Africa,ZAF,2003,1567.6247775,,
South Africa,ZAF,2004,1594.3952666666669,,
South Africa,ZAF,2005,1609.3898433333334,,
South Africa,ZAF,2006,1607.891915833333,,
South Africa,ZAF,2007,1609.1443991666667,,
South Africa,ZAF,2008,1639.5771608333332,,
South Africa,ZAF,2009,1625.1900641666666,,
South Africa,ZAF,2010,1675.924028611111,,
South Africa,ZAF,2011,1665.341922777778,,
South Africa,ZAF,2012,1704.5537038888888,,
South Africa,ZAF,2013,1689.3972341666667,,
South Africa,ZAF,2014,1721.1147,,
South Africa,ZAF,2015,1656.7732883333333,,
South Africa,ZAF,2016,1670.4400761111112,,
South Africa,ZAF,2017,1659.0662738888889,,
South Africa,ZAF,2018,1670.3993172222222,,
South Africa,ZAF,2019,1726.0061541666666,,
South Africa,ZAF,2020,1659.0599080555555,,
South Korea,KOR,1981,101.65317805555556,,
South Korea,KOR,1982,102.93759527777776,,
South Korea,KOR,1983,101.63270916666666,,
South Korea,KOR,1984,109.35456388888888,,
South Korea,KOR,1985,115.3570397222222,,
South Korea,KOR,1986,124.10745166666668,,
South Korea,KOR,1987,124.21491277777778,,
South Korea,KOR,1988,124.32237388888888,,
South Korea,KOR,1989,106.36100194444444,,
South Korea,KOR,1990,90.10516944444444,,
South Korea,KOR,1991,78.80604305555555,,
South Korea,KOR,1992,62.639761388888886,,
South Korea,KOR,1993,49.23153444444444,,
South Korea,KOR,1994,38.71743305555555,,
South Korea,KOR,1995,29.93562,,
South Korea,KOR,1996,25.911058611111116,,
South Korea,KOR,1997,23.613551944444445,,
South Korea,KOR,1998,22.82329361111111,,
South Korea,KOR,1999,21.964999444444445,,
South Korea,KOR,2000,21.719025,,
South Korea,KOR,2001,19.976269444444444,,
South Korea,KOR,2002,17.364753055555553,,
South Korea,KOR,2003,17.260083055555555,,
South Korea,KOR,2004,16.700098611111112,,
South Korea,KOR,2005,14.821271944444444,,
South Korea,KOR,2006,14.779403888888888,,
South Korea,KOR,2007,15.60734361111111,,
South Korea,KOR,2008,14.996245277777778,,
South Korea,KOR,2009,13.62262611111111,,
South Korea,KOR,2010,11.270167777777775,,
South Korea,KOR,2011,11.270167777777775,,
South Korea,KOR,2012,10.958948888888887,,
South Korea,KOR,2013,9.4988025,,
South Korea,KOR,2014,9.148158055555555,,
South Korea,KOR,2015,9.231893888888887,,
South Korea,KOR,2016,9.033021111111111,,
South Korea,KOR,2017,8.168970277777778,,
South Korea,KOR,2018,6.601188055555555,,
South Korea,KOR,2019,5.963073055555556,,
South Korea,KOR,2020,5.605508888888889,,
South Sudan,SSD,1999,,0,
South Sudan,SSD,2012,,17.831106579700002,
South Sudan,SSD,2013,,57.131412896620006,
South Sudan,SSD,2014,,88.99592097585,
South Sudan,SSD,2015,,84.63416404741001,
South Sudan,SSD,2016,,78.52080382898001,
South Sudan,SSD,2017,,84.32641868647,
South Sudan,SSD,2018,,82.66252432078001,
South Sudan,SSD,2019,,98.25598437101,
South Sudan,SSD,2020,,97.37337472754,
Spain,ESP,1981,140.2229252777778,,
Spain,ESP,1982,150.5969263888889,,
Spain,ESP,1983,152.9809097222222,,
Spain,ESP,1984,151.49219416666668,,
Spain,ESP,1985,150.21309944444442,,
Spain,ESP,1986,153.9114508333333,,
Spain,ESP,1987,133.6752588888889,,
Spain,ESP,1988,126.62744777777776,,
Spain,ESP,1989,135.4661575,,
Spain,ESP,1990,132.38429,,
Spain,ESP,1991,121.37070416666668,,
Spain,ESP,1992,123.3012286111111,,
Spain,ESP,1993,121.31246416666669,,
Spain,ESP,1994,114.76491555555556,,
Spain,ESP,1995,113.20644,,
Spain,ESP,1996,111.79916972222222,,
Spain,ESP,1997,112.0201011111111,,
Spain,ESP,1998,107.437845,,
Spain,ESP,1999,99.8552222222222,,
Spain,ESP,2000,97.00580777777778,,
Spain,ESP,2001,91.4467738888889,,
Spain,ESP,2002,89.36491361111112,,
Spain,ESP,2003,83.08474,,
Spain,ESP,2004,80.50285777777778,,
Spain,ESP,2005,77.06031888888889,,
Spain,ESP,2006,72.6060211111111,,
Spain,ESP,2007,68.20991722222222,,
Spain,ESP,2008,50.869614166666665,,
Spain,ESP,2009,44.31231861111111,,
Spain,ESP,2010,38.32948277777778,,
Spain,ESP,2011,30.79855166666667,,
Spain,ESP,2012,28.612781388888887,,
Spain,ESP,2013,20.49784138888889,,
Spain,ESP,2014,18.93241527777778,,
Spain,ESP,2015,14.489569166666666,,
Spain,ESP,2016,7.976212499999999,,
Spain,ESP,2017,13.116511666666666,,
Spain,ESP,2018,8.948826944444445,,
Spain,ESP,2019,18.37715083333333,,
Spain,ESP,2020,21.07096305555556,,
Sudan,SDN,1993,,1.1457354976,
Sudan,SDN,1994,,1.1457354976,
Sudan,SDN,1995,,1.1457354976,
Sudan,SDN,1996,,2.8721862376900003,
Sudan,SDN,1997,,5.15580971594,
Sudan,SDN,1998,,6.874412950710001,
Sudan,SDN,1999,,36.09066801158,
Sudan,SDN,2000,,102.90003798743,
Sudan,SDN,2001,,119.7340109177,
Sudan,SDN,2002,,135.30247669070002,
Sudan,SDN,2003,,150.16600280670002,
Sudan,SDN,2004,,167.2400902405,
Sudan,SDN,2005,,168.24003717530002,
Sudan,SDN,2006,,204.0330639932,
Sudan,SDN,2007,,276.7613794782,
Sudan,SDN,2008,,262.48993805780003,
Sudan,SDN,2009,,272.2338927005,
Sudan,SDN,2010,,264.7055127197,
Sudan,SDN,2011,,166.7058152511,
Sudan,SDN,2012,,59.228788437670005,
Sudan,SDN,2013,,67.51441165121,
Sudan,SDN,2014,,68.5175603599,
Sudan,SDN,2015,,62.47819160870001,
Sudan,SDN,2016,,59.5195007681,
Sudan,SDN,2017,,54.20219667445001,
Sudan,SDN,2018,,57.44259789984,
Sudan,SDN,2019,,55.86966420645,
Sudan,SDN,2020,,49.19166124271,
Syria,SYR,1968,,12.19484038553,
Syria,SYR,1969,,30.69336289243,
Syria,SYR,1970,,49.22520463990001,0
Syria,SYR,1971,,61.386725784860005,0
Syria,SYR,1972,,67.942682133,0
Syria,SYR,1973,,64.28232606190001,0
Syria,SYR,1974,,74.70648703831,0
Syria,SYR,1975,,111.19105047319,0
Syria,SYR,1976,,116.72204362860002,0.314
Syria,SYR,1977,,105.9789699908,0.3495
Syria,SYR,1978,,103.66248977382,0.3369999999999999
Syria,SYR,1979,,96.71304911125,0.3475
Syria,SYR,1980,,91.75165620962,0.4677499999999999
Syria,SYR,1981,,94.97568895433,0.472
Syria,SYR,1982,,89.76360846031,0.4925
Syria,SYR,1983,,93.23832878578,0.7474999999999999
Syria,SYR,1984,,94.07448295249,1.2625000000000002
Syria,SYR,1985,,92.25453867729,1.5
Syria,SYR,1986,,116.05661091878002,3.79275
Syria,SYR,1987,,133.5465125345,3.73425
Syria,SYR,1988,,155.5138849034,8.833499999999999
Syria,SYR,1989,,196.9613485228,14.45925
Syria,SYR,1990,,235.21816211460003,15.92175
Syria,SYR,1991,,272.9540056696,18.5835
Syria,SYR,1992,,298.1367159975,19.222
Syria,SYR,1993,,327.12856068340005,19.025
Syria,SYR,1994,,325.4726104567,20.623
Syria,SYR,1995,,344.3882422158,26.0055
Syria,SYR,1996,,339.5188739105,27.7095
Syria,SYR,1997,,333.3965911677,42.978
Syria,SYR,1998,,332.8291011309,54.19375
Syria,SYR,1999,,334.3803813576,53.7225
Syria,SYR,2000,,326.75964673270005,53.7225
Syria,SYR,2001,,347.75260641330004,55.042
Syria,SYR,2002,,380.7659442563,60.88549999999999
Syria,SYR,2003,,366.927471105,64.56125
Syria,SYR,2004,,273.1849495576,59.3775
Syria,SYR,2005,,251.98462127830004,57.49249999999999
Syria,SYR,2006,,236.3483798195,58.90624999999999
Syria,SYR,2007,,226.5033389613,56.55
Syria,SYR,2008,,228.28530942570004,55.6075
Syria,SYR,2009,,224.76597873460005,61.35675
Syria,SYR,2010,,215.50005791320004,84.2595
Syria,SYR,2011,,197.1172422763,74.17475
Syria,SYR,2012,,93.95683978053,60.79125
Syria,SYR,2013,,31.243779158830005,49.95249999999999
Syria,SYR,2014,,16.97920091544,46.1825
Syria,SYR,2015,,13.93083276141,40.5275
Syria,SYR,2016,,12.80758605525,35.34375
Syria,SYR,2017,,12.54656166071,34.8725
Syria,SYR,2018,,12.22352943235,34.684
Syria,SYR,2019,,17.568168003460002,33.27025
Syria,SYR,2020,,22.8434130511,29.98944388888889
Thailand,THA,1981,5.294150555555556,0.77876217522,2.725560833333333
Thailand,THA,1982,6.166186944444444,2.80690495429,13.89156861111111
Thailand,THA,1983,5.859470277777778,6.80338951763,16.353365833333335
Thailand,THA,1984,7.338851666666667,12.35102852922,24.412820277777776
Thailand,THA,1985,17.35701861111111,23.37790185805,32.09128222222222
Thailand,THA,1986,17.67307222222222,22.96556202233,37.43982916666667
Thailand,THA,1987,22.56314083333333,21.10424258001,52.30879
Thailand,THA,1988,23.97705638888889,24.180489518760005,61.998598888888885
Thailand,THA,1989,30.69918944444445,23.81942594599,61.93617472222222
Thailand,THA,1990,41.60610416666667,28.37123895046,67.49866361111111
Thailand,THA,1991,48.54533722222222,32.83612170565,83.65127555555556
Thailand,THA,1992,51.73583333333333,38.40684310388001,89.24365777777777
Thailand,THA,1993,53.94500861111111,39.46891597515,100.44571333333332
Thailand,THA,1994,60.22411111111111,39.73379357477,111.0358363888889
Thailand,THA,1995,64.30031444444444,38.61903603592,117.56106361111112
Thailand,THA,1996,74.10745555555556,43.91879432073,135.90350277777776
Thailand,THA,1997,80.10027527777778,49.89237775596,167.30255111111111
Thailand,THA,1998,69.81311222222223,51.89111684797,181.63665722222223
Thailand,THA,1999,66.26717777777777,56.51298094774,198.96594944444445
Thailand,THA,2000,60.29033388888889,82.92942679644001,208.9502947222222
Thailand,THA,2001,65.60442027777778,90.50176440912,203.2447872222222
Thailand,THA,2002,66.16690444444444,99.43188006391,212.44428805555555
Thailand,THA,2003,61.09871527777778,116.08884842979,222.1786436111111
Thailand,THA,2004,65.24710222222222,113.60560387505,231.47573722222225
Thailand,THA,2005,69.57917111111111,138.730340223,245.1773958333333
Thailand,THA,2006,62.060895555555554,151.0612583423,251.7026233333333
Thailand,THA,2007,57.13045361111111,159.3455050523,269.03191555555554
Thailand,THA,2008,55.74603055555555,168.27224611140002,297.9794244444445
Thailand,THA,2009,54.83826444444444,174.3022058437,293.89731083333334
Thailand,THA,2010,57.56823444444444,177.12204611430002,337.1510105555556
Thailand,THA,2011,69.68879083333333,183.9262116902,338.0388694444444
Thailand,THA,2012,55.27611861111111,200.8667673019,384.49857638888886
Thailand,THA,2013,54.446776388888885,198.80960300920003,389.3474811111111
Thailand,THA,2014,53.64447166666666,196.3947157333,390.91995388888887
Thailand,THA,2015,44.87675861111111,204.66713868750003,374.7726905555556
Thailand,THA,2016,50.06937166666666,210.8265881191,372.7370775
Thailand,THA,2017,47.74734972222222,204.25743518670004,359.4651488888889
Thailand,THA,2018,43.679815,196.06188095010003,347.2811586111111
Thailand,THA,2019,41.07177027777777,195.4299702499,357.72687111111105
Thailand,THA,2020,38.17160416666666,174.9659121498,327.0640611111111
Thailand,THA,1970,,,0
Thailand,THA,1971,,,0
Thailand,THA,1972,,,0
Thailand,THA,1973,,,0
Thailand,THA,1974,,,0
Thailand,THA,1975,,,0
Thailand,THA,1976,,,0
Thailand,THA,1977,,,0
Thailand,THA,1978,,,0
Thailand,THA,1979,,,0
Thailand,THA,1980,,,0
Trinidad and Tobago,TTO,1965,,77.5890773577,
Trinidad and Tobago,TTO,1966,,87.95666216386,
Trinidad and Tobago,TTO,1967,,102.93206243684,
Trinidad and Tobago,TTO,1968,,110.31299592856,
Trinidad and Tobago,TTO,1969,,90.42837856251,
Trinidad and Tobago,TTO,1970,,80.63677069261,17.767575
Trinidad and Tobago,TTO,1971,,74.30102442864,18.635
Trinidad and Tobago,TTO,1972,,81.43524829969,19.26075
Trinidad and Tobago,TTO,1973,,95.61217096559,18.498
Trinidad and Tobago,TTO,1974,,107.70768656890002,16.89975
Trinidad and Tobago,TTO,1975,,124.4110176274,15.35975
Trinidad and Tobago,TTO,1976,,122.4416499492,17.288249999999998
Trinidad and Tobago,TTO,1977,,131.898717729,20.3215
Trinidad and Tobago,TTO,1978,,132.4746947583,24.26025
Trinidad and Tobago,TTO,1979,,123.25906380140002,25.0765
Trinidad and Tobago,TTO,1980,,122.4416499492,28.3325
Trinidad and Tobago,TTO,1981,,108.85964042979,31.2095
Trinidad and Tobago,TTO,1982,,101.94791722956,37.93125
Trinidad and Tobago,TTO,1983,,92.15630935966,39.29725
Trinidad and Tobago,TTO,1984,,98.18434193118,41.176
Trinidad and Tobago,TTO,1985,,100.43309790185,42.152
Trinidad and Tobago,TTO,1986,,96.50557517964,43.1345
Trinidad and Tobago,TTO,1987,,88.5462139385,45.6935
Trinidad and Tobago,TTO,1988,,86.58318811093001,52.59425
Trinidad and Tobago,TTO,1989,,85.40329980414,52.69475
Trinidad and Tobago,TTO,1990,,85.77064508881,54.63375
Trinidad and Tobago,TTO,1991,,84.251309018,55.35165472222222
Trinidad and Tobago,TTO,1992,,80.81668447824,53.48801111111111
Trinidad and Tobago,TTO,1993,,75.04473617964,60.033137777777775
Trinidad and Tobago,TTO,1994,,78.65931141865,68.75721944444444
Trinidad and Tobago,TTO,1995,,78.33726893818,73.81322138888888
Trinidad and Tobago,TTO,1996,,77.63779981221,83.34404666666667
Trinidad and Tobago,TTO,1997,,74.86783249387001,90.44336444444444
Trinidad and Tobago,TTO,1998,,74.39617137759001,90.44336444444444
Trinidad and Tobago,TTO,1999,,77.27601913364,114.07534027777776
Trinidad and Tobago,TTO,2000,,76.43615261278,138.3067111111111
Trinidad and Tobago,TTO,2001,,73.56446527883,147.1486561111111
Trinidad and Tobago,TTO,2002,,84.65373276682,172.6241863888889
Trinidad and Tobago,TTO,2003,,89.18986782186,251.85415916666665
Trinidad and Tobago,TTO,2004,,82.83300658346,285.7866511111111
Trinidad and Tobago,TTO,2005,,94.30741761737,300.1034530555556
Trinidad and Tobago,TTO,2006,,95.15003529614,355.6027119444444
Trinidad and Tobago,TTO,2007,,83.64878316426001,377.0334408333333
Trinidad and Tobago,TTO,2008,,80.08619836324002,373.9951580555555
Trinidad and Tobago,TTO,2009,,79.10953204843,385.5821044444445
Trinidad and Tobago,TTO,2010,,72.47567038916,402.93030444444446
Trinidad and Tobago,TTO,2011,,68.34507750462001,386.85216333333335
Trinidad and Tobago,TTO,2012,,60.26972067873,385.32407222222224
Trinidad and Tobago,TTO,2013,,59.4106033794,387.4725975
Trinidad and Tobago,TTO,2014,,58.77991208470001,380.67205472222224
Trinidad and Tobago,TTO,2015,,56.10477475129,359.5585652777778
Trinidad and Tobago,TTO,2016,,50.37354712993,312.8169844444444
Trinidad and Tobago,TTO,2017,,50.938548684,318.7292758333333
Trinidad and Tobago,TTO,2018,,45.365439576990006,339.61113166666667
Trinidad and Tobago,TTO,2019,,42.56953309044,345.608905
Trinidad and Tobago,TTO,2020,,39.9355423365,294.6526416666666
Tunisia,TUN,1966,,8.96673,
Tunisia,TUN,1967,,26.06283,
Tunisia,TUN,1968,,37.11133,
Tunisia,TUN,1969,,43.11241,
Tunisia,TUN,1970,,48.27613,
Tunisia,TUN,1971,,47.787670000000006,
Tunisia,TUN,1972,,46.25251,
Tunisia,TUN,1973,,45.10114,
Tunisia,TUN,1974,,48.136570000000006,
Tunisia,TUN,1975,,53.60267,
Tunisia,TUN,1976,,43.1473,
Tunisia,TUN,1977,,50.05552000000001,
Tunisia,TUN,1978,,57.498720000000006,
Tunisia,TUN,1979,,64.38368,
Tunisia,TUN,1980,,65.44201,
Tunisia,TUN,1981,,62.883410000000005,
Tunisia,TUN,1982,,59.84798,
Tunisia,TUN,1983,,64.33716000000001,
Tunisia,TUN,1984,,63.73240000000001,
Tunisia,TUN,1985,,62.89504000000001,
Tunisia,TUN,1986,,61.057500000000005,
Tunisia,TUN,1987,,58.23141,
Tunisia,TUN,1988,,57.40568,
Tunisia,TUN,1989,,57.6848,
Tunisia,TUN,1990,,55.130852,
Tunisia,TUN,1991,,63.317209000000005,
Tunisia,TUN,1992,,63.43118300000001,
Tunisia,TUN,1993,,57.40800600000001,
Tunisia,TUN,1994,,53.022333,
Tunisia,TUN,1995,,51.680231,
Tunisia,TUN,1996,,51.254573,
Tunisia,TUN,1997,,48.34591,
Tunisia,TUN,1998,,47.455052,
Tunisia,TUN,1999,,48.829718,
Tunisia,TUN,2000,,44.808064,
Tunisia,TUN,2001,,41.200438000000005,
Tunisia,TUN,2002,,43.060075000000005,
Tunisia,TUN,2003,,39.36755,
Tunisia,TUN,2004,,40.686392000000005,
Tunisia,TUN,2005,,42.36809,
Tunisia,TUN,2006,,40.851538000000005,
Tunisia,TUN,2007,,56.529941,
Tunisia,TUN,2008,,51.907016,
Tunisia,TUN,2009,,49.24490900000001,
Tunisia,TUN,2010,,45.073228,
Tunisia,TUN,2011,,41.438853,
Tunisia,TUN,2012,,44.14399100000001,
Tunisia,TUN,2013,,40.789899,
Tunisia,TUN,2014,,37.949853,
Tunisia,TUN,2015,,34.061944000000004,
Tunisia,TUN,2016,,32.056932,
Tunisia,TUN,2017,,25.896521000000003,
Tunisia,TUN,2018,,27.60156041,
Tunisia,TUN,2019,,22.965761,
Tunisia,TUN,2020,,19.227879,
Turkey,TUR,1981,80.63079138888888,,
Turkey,TUR,1982,86.84214777777777,,
Turkey,TUR,1983,91.40587138888888,,
Turkey,TUR,1984,102.4665938888889,,
Turkey,TUR,1985,123.6921386111111,,
Turkey,TUR,1986,132.12296583333332,,
Turkey,TUR,1987,141.99193166666666,,
Turkey,TUR,1988,128.89728527777777,,
Turkey,TUR,1989,148.51151444444446,,
Turkey,TUR,1990,136.336065,,
Turkey,TUR,1991,127.97627777777775,,
Turkey,TUR,1992,140.92418166666667,,
Turkey,TUR,1993,134.32035861111112,,
Turkey,TUR,1994,140.80280027777778,,
Turkey,TUR,1995,140.52421611111112,,
Turkey,TUR,1996,142.9979075,,
Turkey,TUR,1997,152.56772694444444,,
Turkey,TUR,1998,162.17900416666666,,
Turkey,TUR,1999,154.4999652777778,,
Turkey,TUR,2000,145.237555,,
Turkey,TUR,2001,142.83326666666667,,
Turkey,TUR,2002,132.12026055555555,,
Turkey,TUR,2003,125.33601111111112,,
Turkey,TUR,2004,122.4896475,,
Turkey,TUR,2005,130.4188025,,
Turkey,TUR,2006,153.05082166666665,,
Turkey,TUR,2007,172.08908499999998,,
Turkey,TUR,2008,193.91866305555556,,
Turkey,TUR,2009,202.38525027777777,,
Turkey,TUR,2010,203.8040775,,
Turkey,TUR,2011,207.81645,,
Turkey,TUR,2012,197.90771388888888,,
Turkey,TUR,2013,179.69855583333333,,
Turkey,TUR,2014,190.25517,,
Turkey,TUR,2015,148.79760444444446,,
Turkey,TUR,2016,179.79745305555556,,
Turkey,TUR,2017,175.45506333333333,,
Turkey,TUR,2018,192.4452255555556,,
Turkey,TUR,2019,201.77293416666663,,
Turkey,TUR,2020,165.78858916666667,,
Turkmenistan,TKM,1985,,78.85140000000001,787.3193216666666
Turkmenistan,TKM,1986,,76.2928,801.6101277777777
Turkmenistan,TKM,1987,,75.2461,833.7881022222222
Turkmenistan,TKM,1988,,66.5236,835.6809241666666
Turkmenistan,TKM,1989,,66.8725,850.8235005555556
Turkmenistan,TKM,1990,,66.29100000000001,792.42625
Turkmenistan,TKM,1991,,62.80200000000001,761.43375
Turkmenistan,TKM,1992,,60.476000000000006,503.0025
Turkmenistan,TKM,1993,,50.96266,588.8575
Turkmenistan,TKM,1994,,48.75296000000001,323.30375
Turkmenistan,TKM,1995,,47.33410000000001,291.6375
Turkmenistan,TKM,1996,,50.64865000000001,317.625
Turkmenistan,TKM,1997,,62.429840000000006,156.21374999999998
Turkmenistan,TKM,1998,,74.07147,120.12
Turkmenistan,TKM,1999,,82.14269,205.87875
Turkmenistan,TKM,2000,,84.66640000000001,424.36625
Turkmenistan,TKM,2001,,90.07435,463.25125
Turkmenistan,TKM,2002,,95.4823,483.07875
Turkmenistan,TKM,2003,,101.29730000000002,534.1875
Turkmenistan,TKM,2004,,107.2286,526.4875
Turkmenistan,TKM,2005,,113.1599,568.8375
Turkmenistan,TKM,2006,,116.18370000000002,565.95
Turkmenistan,TKM,2007,,119.4401,616
Turkmenistan,TKM,2008,,123.33615000000002,616
Turkmenistan,TKM,2009,,126.4181,333.21750000000003
Turkmenistan,TKM,2010,,129.4419,401.2782694444445
Turkmenistan,TKM,2011,,133.8613,563.1145525
Turkmenistan,TKM,2012,,139.4437,589.6140608333334
Turkmenistan,TKM,2013,,145.0261,589.6140608333334
Turkmenistan,TKM,2014,,149.4455,635.0417894444444
Turkmenistan,TKM,2015,,153.8649,658.702065
Turkmenistan,TKM,2016,,153.2834,632.2025566666666
Turkmenistan,TKM,2017,,152.70190000000002,586.7748280555555
Turkmenistan,TKM,2018,,145.96813,615.1671583333333
Turkmenistan,TKM,2019,,141.7697,631.6318405555555
Turkmenistan,TKM,2020,,120.21825271670002,589.6140608333334
Ukraine,UKR,1985,1083.9855486111112,,405.8210422222222
Ukraine,UKR,1986,1110.2438869444445,,375.7251719444444
Ukraine,UKR,1987,1097.9105211111112,,336.9223205555556
Ukraine,UKR,1988,1091.6465088888888,,306.63716805555555
Ukraine,UKR,1989,1026.1591075,,291.49459194444444
Ukraine,UKR,1990,1009.5795255555556,,265.9414947222222
Ukraine,UKR,1991,858.5726202777778,,230.9242872222222
Ukraine,UKR,1992,815.0385375,,198.74631277777775
Ukraine,UKR,1993,694.3136677777777,,181.71091444444448
Ukraine,UKR,1994,571.3582886111111,,172.24680444444445
Ukraine,UKR,1995,497.49073444444446,,160.68166166666666
Ukraine,UKR,1996,376.3640761111111,,162.4419861111111
Ukraine,UKR,1997,390.5016197222222,,164.85533444444442
Ukraine,UKR,1998,399.71886527777775,,158.6374138888889
Ukraine,UKR,1999,422.01148277777776,,159.90087277777778
Ukraine,UKR,2000,422.6961361111111,,157.88028527777777
Ukraine,UKR,2001,419.522025,,161.56182388888888
Ukraine,UKR,2002,417.7425572222222,,176.78957722222222
Ukraine,UKR,2003,405.3614008333333,,182.9696411111111
Ukraine,UKR,2004,402.79319805555554,,193.6640855555556
Ukraine,UKR,2005,403.2933941666666,,196.7399213888889
Ukraine,UKR,2006,410.5402744444445,,199.63593916666667
Ukraine,UKR,2007,404.6951766666666,,199.73058
Ukraine,UKR,2008,404.1432772222222,,202.9483775
Ukraine,UKR,2009,375.0599091666666,,203.3742625
Ukraine,UKR,2010,373.84564166666667,,194.27925277777777
Ukraine,UKR,2011,422.4007408333333,,195.44333833333332
Ukraine,UKR,2012,454.6446747222222,,193.92908055555557
Ukraine,UKR,2013,444.4763088888889,,201.58554583333333
Ukraine,UKR,2014,303.13525972222226,,202.1912488888889
Ukraine,UKR,2015,199.3902508333333,,188.3357916666667
Ukraine,UKR,2016,211.78043472222225,,190.22861361111111
Ukraine,UKR,2017,158.42448888888887,,194.0142575
Ukraine,UKR,2018,162.760785,,196.85349055555557
Ukraine,UKR,2019,162.2359736111111,,194.0142575
Ukraine,UKR,2020,149.7334138888889,,189.7459438888889
United Arab Emirates,ARE,1965,,158.9392185618,
United Arab Emirates,ARE,1966,,202.757330449,
United Arab Emirates,ARE,1967,,215.2043777236,
United Arab Emirates,ARE,1968,,280.4587538393,
United Arab Emirates,ARE,1969,,353.5862558161,
United Arab Emirates,ARE,1970,,439.0822634907,8.121749999999999
United Arab Emirates,ARE,1971,,596.7260879933,14.34225
United Arab Emirates,ARE,1972,,679.234279702,14.55675
United Arab Emirates,ARE,1973,,863.1830131198001,16.921125
United Arab Emirates,ARE,1974,,945.412374997,16.9455
United Arab Emirates,ARE,1975,,937.076795793,16.185
United Arab Emirates,ARE,1976,,1093.5982520266,18.915
United Arab Emirates,ARE,1977,,1125.70306683,38.025000000000006
United Arab Emirates,ARE,1978,,1030.9652673276005,55.67249999999999
United Arab Emirates,ARE,1979,,1031.0717149731,59.572500000000005
United Arab Emirates,ARE,1980,,974.6627769125,73.32000000000001
United Arab Emirates,ARE,1981,,861.6279987327,86.38499999999999
United Arab Emirates,ARE,1982,,749.4656653554001,92.625
United Arab Emirates,ARE,1983,,705.9224346821001,81.50999999999999
United Arab Emirates,ARE,1984,,676.1817308072001,107.25
United Arab Emirates,ARE,1985,,650.8159599762,128.99249999999998
United Arab Emirates,ARE,1986,,751.5358588534001,148.39499999999998
United Arab Emirates,ARE,1987,,793.1449665635,164.6775
United Arab Emirates,ARE,1988,,837.8946706419999,169.26
United Arab Emirates,ARE,1989,,989.4477794782,198.705
United Arab Emirates,ARE,1990,,1083.3515444628,196.0725
United Arab Emirates,ARE,1991,,1242.683768404,232.1475
United Arab Emirates,ARE,1992,,1368.617420754,216.1575
United Arab Emirates,ARE,1993,,1330.020794379,224.1525
United Arab Emirates,ARE,1994,,1341.041273057,251.745
United Arab Emirates,ARE,1995,,1330.603213149,305.37
United Arab Emirates,ARE,1996,,1359.768588716,329.55
United Arab Emirates,ARE,1997,,1364.286978624,354.0225
United Arab Emirates,ARE,1998,,1413.2999342520002,361.4325
United Arab Emirates,ARE,1999,,1302.895915105,375.2775
United Arab Emirates,ARE,2000,,1413.316668659,374.205
United Arab Emirates,ARE,2001,,1377.15031919,383.76
United Arab Emirates,ARE,2002,,1267.883511681,423.0525
United Arab Emirates,ARE,2003,,1467.585791157,436.7025
United Arab Emirates,ARE,2004,,1526.7390054240002,451.3275
United Arab Emirates,ARE,2005,,1588.1108085000003,465.9525
