Entity,Code,Year,Annual CO2 emissions from gas
Azerbaijan,AZE,1978,17791178
Azerbaijan,AZE,1979,18662187
Azerbaijan,AZE,1980,19627383
Azerbaijan,AZE,1981,19972136
Azerbaijan,AZE,1982,20992680
Azerbaijan,AZE,1983,22179121
Azerbaijan,AZE,1984,23670076
Azerbaijan,AZE,1985,26661388
Azerbaijan,AZE,1986,26235922
Azerbaijan,AZE,1987,29775557
Azerbaijan,AZE,1988,31509969
Azerbaijan,AZE,1989,31066499
Azerbaijan,AZE,1990,29892455
Azerbaijan,AZE,1991,29820097
Azerbaijan,AZE,1992,22599552
Azerbaijan,AZE,1993,17283088
Azerbaijan,AZE,1994,16671200
Azerbaijan,AZE,1995,13307648
Azerbaijan,AZE,1996,11737170
Azerbaijan,AZE,1997,11061616
Azerbaijan,AZE,1998,10598724
Azerbaijan,AZE,1999,11688160
Azerbaijan,AZE,2000,11420688
Azerbaijan,AZE,2001,16575936
Azerbaijan,AZE,2002,16621966
Azerbaijan,AZE,2003,17054304
Azerbaijan,AZE,2004,18621977
Azerbaijan,AZE,2005,18532512
Azerbaijan,AZE,2006,20465182
Azerbaijan,AZE,2007,17577750
Azerbaijan,AZE,2008,20738240
Azerbaijan,AZE,2009,18788992
Azerbaijan,AZE,2010,17968256
Azerbaijan,AZE,2011,19025594
Azerbaijan,AZE,2012,19833232
Azerbaijan,AZE,2013,19935824
Azerbaijan,AZE,2014,21199904
Azerbaijan,AZE,2015,21932704
Azerbaijan,AZE,2016,21509780
Azerbaijan,AZE,2017,20892128
Azerbaijan,AZE,2018,21284143
Azerbaijan,AZE,2019,23199716
Bahrain,BHR,1963,95264
Bahrain,BHR,1964,95483
Bahrain,BHR,1965,95264
Bahrain,BHR,1966,113584
Bahrain,BHR,1967,113584
Bahrain,BHR,1968,516624
Bahrain,BHR,1969,593568
Bahrain,BHR,1970,671462
Bahrain,BHR,1971,978288
Bahrain,BHR,1972,2169088
Bahrain,BHR,1973,3074096
Bahrain,BHR,1974,3789669
Bahrain,BHR,1975,3990096
Bahrain,BHR,1976,4180624
Bahrain,BHR,1977,4539696
Bahrain,BHR,1978,4984351
Bahrain,BHR,1979,5390977
Bahrain,BHR,1980,5594928
Bahrain,BHR,1981,5646224
Bahrain,BHR,1982,6210480
Bahrain,BHR,1983,6558560
Bahrain,BHR,1984,6807712
Bahrain,BHR,1985,8240336
Bahrain,BHR,1986,9376176
Bahrain,BHR,1987,8984909
Bahrain,BHR,1988,9598910
Bahrain,BHR,1989,10002720
Bahrain,BHR,1990,10453392
Bahrain,BHR,1991,9936768
Bahrain,BHR,1992,9940116
Bahrain,BHR,1993,12508896
Bahrain,BHR,1994,12252416
Bahrain,BHR,1995,13043840
Bahrain,BHR,1996,13451048
Bahrain,BHR,1997,14494190
Bahrain,BHR,1998,15275216
Bahrain,BHR,1999,15828480
Bahrain,BHR,2000,16143584
Bahrain,BHR,2001,11948304
Bahrain,BHR,2002,12582176
Bahrain,BHR,2003,12977058
Bahrain,BHR,2004,13494512
Bahrain,BHR,2005,14293264
Bahrain,BHR,2006,15546352
Bahrain,BHR,2007,20866480
Bahrain,BHR,2008,22969616
Bahrain,BHR,2009,24175072
Bahrain,BHR,2010,24531054
Bahrain,BHR,2011,24284992
Bahrain,BHR,2012,24394912
Bahrain,BHR,2013,26179280
Bahrain,BHR,2014,28352032
Bahrain,BHR,2015,28238448
Bahrain,BHR,2016,27169056
Bahrain,BHR,2017,27992420
Bahrain,BHR,2018,26879629
Bahrain,BHR,2019,29530013
Bangladesh,BGD,1955,8007
Bangladesh,BGD,1956,41068
Bangladesh,BGD,1957,60753
Bangladesh,BGD,1958,74536
Bangladesh,BGD,1959,88070
Bangladesh,BGD,1960,131486
Bangladesh,BGD,1961,159447
Bangladesh,BGD,1962,197201
Bangladesh,BGD,1963,244439
Bangladesh,BGD,1964,308811
Bangladesh,BGD,1965,363834
Bangladesh,BGD,1966,406513
Bangladesh,BGD,1967,474942
Bangladesh,BGD,1968,529464
Bangladesh,BGD,1969,673141
Bangladesh,BGD,1970,559869
Bangladesh,BGD,1971,596046
Bangladesh,BGD,1972,714480
Bangladesh,BGD,1973,1143168
Bangladesh,BGD,1974,1382416
Bangladesh,BGD,1975,963632
Bangladesh,BGD,1976,1411569
Bangladesh,BGD,1977,1579184
Bangladesh,BGD,1978,1674448
Bangladesh,BGD,1979,1916272
Bangladesh,BGD,1980,2215656
Bangladesh,BGD,1981,2440224
Bangladesh,BGD,1982,3164347
Bangladesh,BGD,1983,3521104
Bangladesh,BGD,1984,4466416
Bangladesh,BGD,1985,5083810
Bangladesh,BGD,1986,5734160
Bangladesh,BGD,1987,5928352
Bangladesh,BGD,1988,6998240
Bangladesh,BGD,1989,7415936
Bangladesh,BGD,1990,7575190
Bangladesh,BGD,1991,9057408
Bangladesh,BGD,1992,9607008
Bangladesh,BGD,1993,10391104
Bangladesh,BGD,1994,11474373
Bangladesh,BGD,1995,13029184
Bangladesh,BGD,1996,13498176
Bangladesh,BGD,1997,13261601
Bangladesh,BGD,1998,14324809
Bangladesh,BGD,1999,15615968
Bangladesh,BGD,2000,16880048
Bangladesh,BGD,2001,18902576
Bangladesh,BGD,2002,19886008
Bangladesh,BGD,2003,21390432
Bangladesh,BGD,2004,23088264
Bangladesh,BGD,2005,24722359
Bangladesh,BGD,2006,28256768
Bangladesh,BGD,2007,29579472
Bangladesh,BGD,2008,32224880
Bangladesh,BGD,2009,35441872
Bangladesh,BGD,2010,39396545
Bangladesh,BGD,2011,39626160
Bangladesh,BGD,2012,41714640
Bangladesh,BGD,2013,43331788
Bangladesh,BGD,2014,45934239
Bangladesh,BGD,2015,48742192
Bangladesh,BGD,2016,53549360
Bangladesh,BGD,2017,53666608
Bangladesh,BGD,2018,55354402
Bangladesh,BGD,2019,69333698
Barbados,BRB,1947,3664
Barbados,BRB,1948,3664
Barbados,BRB,1949,3664
Barbados,BRB,1950,3664
Barbados,BRB,1951,7328
Barbados,BRB,1952,7328
Barbados,BRB,1953,7328
Barbados,BRB,1954,7328
Barbados,BRB,1955,7328
Barbados,BRB,1956,7328
Barbados,BRB,1957,7135
Barbados,BRB,1958,7154
Barbados,BRB,1959,7154
Barbados,BRB,1960,3664
Barbados,BRB,1961,7192
Barbados,BRB,1962,7226
Barbados,BRB,1963,7328
Barbados,BRB,1964,7181
Barbados,BRB,1965,7328
Barbados,BRB,1966,7328
Barbados,BRB,1967,7249
Barbados,BRB,1968,7267
Barbados,BRB,1969,7272
Barbados,BRB,1970,7266
Barbados,BRB,1971,7273
Barbados,BRB,1972,3664
Barbados,BRB,1973,7328
Barbados,BRB,1974,3664
Barbados,BRB,1975,3664
Barbados,BRB,1976,7379
Barbados,BRB,1977,7374
Barbados,BRB,1978,18320
Barbados,BRB,1979,22119
Barbados,BRB,1980,25648
Barbados,BRB,1981,14656
Barbados,BRB,1982,18216
Barbados,BRB,1983,21867
Barbados,BRB,1984,36820
Barbados,BRB,1985,47632
Barbados,BRB,1986,51296
Barbados,BRB,1987,43798
Barbados,BRB,1988,51296
Barbados,BRB,1989,54960
Barbados,BRB,1990,51296
Barbados,BRB,1991,43968
Barbados,BRB,1992,36640
Barbados,BRB,1993,36763
Barbados,BRB,1994,36640
Barbados,BRB,1995,32976
Barbados,BRB,1996,29312
Barbados,BRB,1997,36640
Barbados,BRB,1998,32976
Barbados,BRB,1999,43968
Barbados,BRB,2000,36640
Barbados,BRB,2001,29404
Barbados,BRB,2002,29312
Barbados,BRB,2003,29225
Barbados,BRB,2004,29312
Barbados,BRB,2005,29312
Barbados,BRB,2006,36640
Barbados,BRB,2007,36640
Barbados,BRB,2008,32976
Barbados,BRB,2009,32900
Barbados,BRB,2010,29312
Barbados,BRB,2011,32896
Barbados,BRB,2012,36547
Barbados,BRB,2013,43968
Barbados,BRB,2014,25723
Barbados,BRB,2015,32976
Barbados,BRB,2016,32976
Barbados,BRB,2017,32976
Barbados,BRB,2018,37532
Barbados,BRB,2019,45738
Belarus,BLR,1921,985
Belarus,BLR,1922,893
Belarus,BLR,1923,618
Belarus,BLR,1924,5677
Belarus,BLR,1925,9066
Belarus,BLR,1926,12367
Belarus,BLR,1927,13204
Belarus,BLR,1928,15749
Belarus,BLR,1929,17870
Belarus,BLR,1930,17960
Belarus,BLR,1931,29428
Belarus,BLR,1932,40517
Belarus,BLR,1933,51427
Belarus,BLR,1934,69507
Belarus,BLR,1935,85954
Belarus,BLR,1936,110894
Belarus,BLR,1937,116026
Belarus,BLR,1938,116760
Belarus,BLR,1939,117214
Belarus,BLR,1940,189388
Belarus,BLR,1945,217975
Belarus,BLR,1946,246242
Belarus,BLR,1947,299699
Belarus,BLR,1948,322141
Belarus,BLR,1949,328289
Belarus,BLR,1950,432052
Belarus,BLR,1951,468678
Belarus,BLR,1952,462671
Belarus,BLR,1953,483866
Belarus,BLR,1954,523054
Belarus,BLR,1955,615111
Belarus,BLR,1956,797447
Belarus,BLR,1957,1210182
Belarus,BLR,1958,1731481
Belarus,BLR,1959,2135909
Belarus,BLR,1960,2611515
Belarus,BLR,1961,3247849
Belarus,BLR,1962,3838977
Belarus,BLR,1963,4604975
Belarus,BLR,1964,5524749
Belarus,BLR,1965,6332209
Belarus,BLR,1966,6936364
Belarus,BLR,1967,7360841
Belarus,BLR,1968,7756002
Belarus,BLR,1969,8128123
Belarus,BLR,1970,7417512
Belarus,BLR,1971,8300975
Belarus,BLR,1972,8547755
Belarus,BLR,1973,8833526
Belarus,BLR,1974,9143399
Belarus,BLR,1975,9910813
Belarus,BLR,1976,10958603
Belarus,BLR,1977,11707815
Belarus,BLR,1978,11963560
Belarus,BLR,1979,12743823
Belarus,BLR,1980,13442802
Belarus,BLR,1981,14010780
Belarus,BLR,1982,14933445
Belarus,BLR,1983,16109934
Belarus,BLR,1984,17701259
Belarus,BLR,1985,20281458
Belarus,BLR,1986,19696886
Belarus,BLR,1987,24124852
Belarus,BLR,1988,26116953
Belarus,BLR,1989,25990499
Belarus,BLR,1990,27973094
Belarus,BLR,1991,24158224
Belarus,BLR,1992,31535246
Belarus,BLR,1993,28695101
Belarus,BLR,1994,24831965
Belarus,BLR,1995,23875906
Belarus,BLR,1996,25058029
Belarus,BLR,1997,28119956
Belarus,BLR,1998,27781341
Belarus,BLR,1999,28861143
Belarus,BLR,2000,31504429
Belarus,BLR,2001,31990445
Belarus,BLR,2002,32607967
Belarus,BLR,2003,34161082
Belarus,BLR,2004,36958719
Belarus,BLR,2005,37583397
Belarus,BLR,2006,38051796
Belarus,BLR,2007,38544764
Belarus,BLR,2008,39267888
Belarus,BLR,2009,32502107
Belarus,BLR,2010,40228491
Belarus,BLR,2011,38092839
Belarus,BLR,2012,37567765
Belarus,BLR,2013,37668849
Belarus,BLR,2014,37390092
Belarus,BLR,2015,34768881
Belarus,BLR,2016,34686475
Belarus,BLR,2017,35459604
Belarus,BLR,2018,37567413
Belarus,BLR,2019,37468624
Belgium,BEL,1950,7328
Belgium,BEL,1951,29312
Belgium,BEL,1952,58624
Belgium,BEL,1953,69616
Belgium,BEL,1954,54960
Belgium,BEL,1955,76941
Belgium,BEL,1956,91600
Belgium,BEL,1957,106260
Belgium,BEL,1958,106256
Belgium,BEL,1959,91600
Belgium,BEL,1960,62291
Belgium,BEL,1961,69616
Belgium,BEL,1962,76941
Belgium,BEL,1963,69614
Belgium,BEL,1964,73280
Belgium,BEL,1965,95264
Belgium,BEL,1966,201513
Belgium,BEL,1967,926992
Belgium,BEL,1968,2392592
Belgium,BEL,1969,4953581
Belgium,BEL,1970,7837296
Belgium,BEL,1971,10816128
Belgium,BEL,1972,13597485
Belgium,BEL,1973,16381311
Belgium,BEL,1974,19152247
Belgium,BEL,1975,18653424
Belgium,BEL,1976,19913840
Belgium,BEL,1977,19671446
Belgium,BEL,1978,19503472
Belgium,BEL,1979,21313488
Belgium,BEL,1980,20390713
Belgium,BEL,1981,18807312
Belgium,BEL,1982,15524852
Belgium,BEL,1983,16293808
Belgium,BEL,1984,16814096
Belgium,BEL,1985,16770128
Belgium,BEL,1986,13483039
Belgium,BEL,1987,15096217
Belgium,BEL,1988,14900944
Belgium,BEL,1989,16558181
Belgium,BEL,1990,19910013
Belgium,BEL,1991,21669565
Belgium,BEL,1992,22249838
Belgium,BEL,1993,23233894
Belgium,BEL,1994,23716526
Belgium,BEL,1995,26327318
Belgium,BEL,1996,29237782
Belgium,BEL,1997,27760911
Belgium,BEL,1998,30887628
Belgium,BEL,1999,33056942
Belgium,BEL,2000,33222240
Belgium,BEL,2001,32962848
Belgium,BEL,2002,33279573
Belgium,BEL,2003,35020901
Belgium,BEL,2004,35009525
Belgium,BEL,2005,35667997
Belgium,BEL,2006,35414821
Belgium,BEL,2007,35661950
Belgium,BEL,2008,35717952
Belgium,BEL,2009,36511080
Belgium,BEL,2010,40386143
Belgium,BEL,2011,34595561
Belgium,BEL,2012,34922436
Belgium,BEL,2013,35289160
Belgium,BEL,2014,31050744
Belgium,BEL,2015,33824981
Belgium,BEL,2016,34469571
Belgium,BEL,2017,35081857
Belgium,BEL,2018,36177176
Belgium,BEL,2019,37269303
Belize,BLZ,2010,11067
Belize,BLZ,2011,10920
Belize,BLZ,2012,7328
Belize,BLZ,2013,3664
Belize,BLZ,2014,3693
Belize,BLZ,2015,3664
Belize,BLZ,2016,3664
Belize,BLZ,2017,3664
Belize,BLZ,2018,24
Belize,BLZ,2019,63
Benin,BEN,2015,58624
Benin,BEN,2016,3664
Benin,BEN,2017,73317
Benin,BEN,2018,77609
Benin,BEN,2019,79555
Bolivia,BOL,1955,10992
Bolivia,BOL,1956,11029
Bolivia,BOL,1957,14603
Bolivia,BOL,1958,10948
Bolivia,BOL,1959,10992
Bolivia,BOL,1960,10992
Bolivia,BOL,1961,84272
Bolivia,BOL,1962,80608
Bolivia,BOL,1963,84018
Bolivia,BOL,1964,91374
Bolivia,BOL,1965,106256
Bolivia,BOL,1966,131904
Bolivia,BOL,1967,139232
Bolivia,BOL,1968,128456
Bolivia,BOL,1969,190254
Bolivia,BOL,1970,62288
Bolivia,BOL,1971,69533
Bolivia,BOL,1972,98928
Bolivia,BOL,1973,117248
Bolivia,BOL,1974,285792
Bolivia,BOL,1975,248927
Bolivia,BOL,1976,303869
Bolivia,BOL,1977,337088
Bolivia,BOL,1978,644864
Bolivia,BOL,1979,678365
Bolivia,BOL,1980,666325
Bolivia,BOL,1981,674176
Bolivia,BOL,1982,666286
Bolivia,BOL,1983,604560
Bolivia,BOL,1984,465751
Bolivia,BOL,1985,421360
Bolivia,BOL,1986,461664
Bolivia,BOL,1987,604560
Bolivia,BOL,1988,593568
Bolivia,BOL,1989,864704
Bolivia,BOL,1990,1436288
Bolivia,BOL,1991,1505904
Bolivia,BOL,1992,1821008
Bolivia,BOL,1993,1879632
Bolivia,BOL,1994,2206674
Bolivia,BOL,1995,2451216
Bolivia,BOL,1996,2790916
Bolivia,BOL,1997,3367216
Bolivia,BOL,1998,2878932
Bolivia,BOL,1999,3103408
Bolivia,BOL,2000,5360432
Bolivia,BOL,2001,2700368
Bolivia,BOL,2002,4504663
Bolivia,BOL,2003,4067040
Bolivia,BOL,2004,3986432
Bolivia,BOL,2005,4509007
Bolivia,BOL,2006,7447086
Bolivia,BOL,2007,4136656
Bolivia,BOL,2008,4765518
Bolivia,BOL,2009,5025637
Bolivia,BOL,2010,5723168
Bolivia,BOL,2011,6512422
Bolivia,BOL,2012,6766035
Bolivia,BOL,2013,7047278
Bolivia,BOL,2014,7648997
Bolivia,BOL,2015,7862944
Bolivia,BOL,2016,8661696
Bolivia,BOL,2017,8366322
Bolivia,BOL,2018,8769631
Bolivia,BOL,2019,8736325
Bosnia and Herzegovina,BIH,1929,180
Bosnia and Herzegovina,BIH,1930,365
Bosnia and Herzegovina,BIH,1931,561
Bosnia and Herzegovina,BIH,1932,188
Bosnia and Herzegovina,BIH,1936,188
Bosnia and Herzegovina,BIH,1937,186
Bosnia and Herzegovina,BIH,1938,181
Bosnia and Herzegovina,BIH,1939,180
Bosnia and Herzegovina,BIH,1945,178
Bosnia and Herzegovina,BIH,1946,538
Bosnia and Herzegovina,BIH,1947,1092
Bosnia and Herzegovina,BIH,1948,724
Bosnia and Herzegovina,BIH,1949,724
Bosnia and Herzegovina,BIH,1950,3635
Bosnia and Herzegovina,BIH,1951,3064
Bosnia and Herzegovina,BIH,1952,3406
Bosnia and Herzegovina,BIH,1953,6444
Bosnia and Herzegovina,BIH,1954,6764
Bosnia and Herzegovina,BIH,1955,8252
Bosnia and Herzegovina,BIH,1956,9168
Bosnia and Herzegovina,BIH,1957,10228
Bosnia and Herzegovina,BIH,1958,11256
Bosnia and Herzegovina,BIH,1959,12062
Bosnia and Herzegovina,BIH,1960,13530
Bosnia and Herzegovina,BIH,1961,15820
Bosnia and Herzegovina,BIH,1962,16552
Bosnia and Herzegovina,BIH,1963,20627
Bosnia and Herzegovina,BIH,1964,28357
Bosnia and Herzegovina,BIH,1965,42601
Bosnia and Herzegovina,BIH,1966,46342
Bosnia and Herzegovina,BIH,1967,56814
Bosnia and Herzegovina,BIH,1968,73705
Bosnia and Herzegovina,BIH,1969,94470
Bosnia and Herzegovina,BIH,1970,129442
Bosnia and Herzegovina,BIH,1971,146795
Bosnia and Herzegovina,BIH,1972,182301
Bosnia and Herzegovina,BIH,1973,215325
Bosnia and Herzegovina,BIH,1974,232541
Bosnia and Herzegovina,BIH,1975,231147
Bosnia and Herzegovina,BIH,1976,248775
Bosnia and Herzegovina,BIH,1977,278301
Bosnia and Herzegovina,BIH,1978,323077
Bosnia and Herzegovina,BIH,1979,392277
Bosnia and Herzegovina,BIH,1980,500145
Bosnia and Herzegovina,BIH,1981,503310
Bosnia and Herzegovina,BIH,1982,561215
Bosnia and Herzegovina,BIH,1983,568709
Bosnia and Herzegovina,BIH,1984,653576
Bosnia and Herzegovina,BIH,1985,665140
Bosnia and Herzegovina,BIH,1986,703499
Bosnia and Herzegovina,BIH,1987,794835
Bosnia and Herzegovina,BIH,1988,811624
Bosnia and Herzegovina,BIH,1989,853017
Bosnia and Herzegovina,BIH,1990,789417
Bosnia and Herzegovina,BIH,1991,746280
Bosnia and Herzegovina,BIH,1992,787760
Bosnia and Herzegovina,BIH,1993,267472
Bosnia and Herzegovina,BIH,1994,322064
Bosnia and Herzegovina,BIH,1995,281825
Bosnia and Herzegovina,BIH,1996,473065
Bosnia and Herzegovina,BIH,1997,282128
Bosnia and Herzegovina,BIH,1998,322432
Bosnia and Herzegovina,BIH,1999,329760
Bosnia and Herzegovina,BIH,2000,457878
Bosnia and Herzegovina,BIH,2001,300365
Bosnia and Herzegovina,BIH,2002,282128
Bosnia and Herzegovina,BIH,2003,370064
Bosnia and Herzegovina,BIH,2004,582576
Bosnia and Herzegovina,BIH,2005,692496
Bosnia and Herzegovina,BIH,2006,728983
Bosnia and Herzegovina,BIH,2007,769440
Bosnia and Herzegovina,BIH,2008,762112
Bosnia and Herzegovina,BIH,2009,436016
Bosnia and Herzegovina,BIH,2010,457921
Bosnia and Herzegovina,BIH,2011,520288
Bosnia and Herzegovina,BIH,2012,479905
Bosnia and Herzegovina,BIH,2013,373728
Bosnia and Herzegovina,BIH,2014,348080
Bosnia and Herzegovina,BIH,2015,406704
Bosnia and Herzegovina,BIH,2016,421431
Bosnia and Herzegovina,BIH,2017,458000
Bosnia and Herzegovina,BIH,2018,459829
Bosnia and Herzegovina,BIH,2019,467041
Botswana,BWA,2015,3664
Brazil,BRA,1942,3662
Brazil,BRA,1943,10986
Brazil,BRA,1944,7328
Brazil,BRA,1945,3664
Brazil,BRA,1946,18311
Brazil,BRA,1947,3664
Brazil,BRA,1948,7328
Brazil,BRA,1949,10987
Brazil,BRA,1950,3664
Brazil,BRA,1951,3664
Brazil,BRA,1952,3663
Brazil,BRA,1953,7327
Brazil,BRA,1954,14654
Brazil,BRA,1955,14654
Brazil,BRA,1956,18320
Brazil,BRA,1957,32976
Brazil,BRA,1958,65952
Brazil,BRA,1959,91600
Brazil,BRA,1960,113584
Brazil,BRA,1961,113592
Brazil,BRA,1962,109912
Brazil,BRA,1963,164880
Brazil,BRA,1964,161206
Brazil,BRA,1965,194205
Brazil,BRA,1966,245488
Brazil,BRA,1967,256480
Brazil,BRA,1968,230821
Brazil,BRA,1969,234496
Brazil,BRA,1970,153894
Brazil,BRA,1971,249152
Brazil,BRA,1972,274800
Brazil,BRA,1973,377392
Brazil,BRA,1974,692496
Brazil,BRA,1975,780432
Brazil,BRA,1976,916000
Brazil,BRA,1977,1132176
Brazil,BRA,1978,1483889
Brazil,BRA,1979,1630448
Brazil,BRA,1980,1883259
Brazil,BRA,1981,1685440
Brazil,BRA,1982,2381600
Brazil,BRA,1983,3378282
Brazil,BRA,1984,4169632
Brazil,BRA,1985,4994133
Brazil,BRA,1986,5986976
Brazil,BRA,1987,6639168
Brazil,BRA,1988,6840688
Brazil,BRA,1989,7306016
Brazil,BRA,1990,7419600
Brazil,BRA,1991,7258261
Brazil,BRA,1992,7797123
Brazil,BRA,1993,8515136
Brazil,BRA,1994,8834039
Brazil,BRA,1995,9478632
Brazil,BRA,1996,10621936
Brazil,BRA,1997,11790606
Brazil,BRA,1998,12373475
Brazil,BRA,1999,13912208
Brazil,BRA,2000,18008560
Brazil,BRA,2001,22881680
Brazil,BRA,2002,28326384
Brazil,BRA,2003,29187761
Brazil,BRA,2004,36068416
Brazil,BRA,2005,38248496
Brazil,BRA,2006,40040192
Brazil,BRA,2007,40545824
Brazil,BRA,2008,48530148
Brazil,BRA,2009,39124192
Brazil,BRA,2010,52659008
Brazil,BRA,2011,50482592
Brazil,BRA,2012,59825792
Brazil,BRA,2013,71077936
Brazil,BRA,2014,78031661
Brazil,BRA,2015,77179068
Brazil,BRA,2016,66061920
Brazil,BRA,2017,69447456
Brazil,BRA,2018,66234128
Brazil,BRA,2019,66084095
Brunei,BRN,1933,3664
Brunei,BRN,1934,43968
Brunei,BRN,1935,25648
Brunei,BRN,1936,54960
Brunei,BRN,1937,161216
Brunei,BRN,1938,183200
Brunei,BRN,1939,230832
Brunei,BRN,1940,296417
Brunei,BRN,1941,62288
Brunei,BRN,1946,54960
Brunei,BRN,1947,51296
Brunei,BRN,1948,70094
Brunei,BRN,1949,1172480
Brunei,BRN,1950,260144
Brunei,BRN,1951,267472
Brunei,BRN,1952,271136
Brunei,BRN,1953,267472
Brunei,BRN,1954,273931
Brunei,BRN,1955,267472
Brunei,BRN,1956,267829
Brunei,BRN,1957,263808
Brunei,BRN,1958,297034
Brunei,BRN,1959,297110
Brunei,BRN,1960,304112
Brunei,BRN,1961,274800
Brunei,BRN,1962,296051
Brunei,BRN,1963,300448
Brunei,BRN,1964,267472
Brunei,BRN,1965,322551
Brunei,BRN,1966,289456
Brunei,BRN,1967,295583
Brunei,BRN,1968,285792
Brunei,BRN,1969,322432
Brunei,BRN,1970,388384
Brunei,BRN,1971,362736
Brunei,BRN,1972,736464
Brunei,BRN,1973,860724
Brunei,BRN,1974,1366060
Brunei,BRN,1975,1516896
Brunei,BRN,1976,1022879
Brunei,BRN,1977,1789058
Brunei,BRN,1978,3601712
Brunei,BRN,1979,3473472
Brunei,BRN,1980,2901888
Brunei,BRN,1981,1183472
Brunei,BRN,1982,1178207
Brunei,BRN,1983,1311712
Brunei,BRN,1984,1097635
Brunei,BRN,1985,1234768
Brunei,BRN,1986,943152
Brunei,BRN,1987,2077488
Brunei,BRN,1988,4063376
Brunei,BRN,1989,4719232
Brunei,BRN,1990,4590992
Brunei,BRN,1991,2465872
Brunei,BRN,1992,2804933
Brunei,BRN,1993,2769984
Brunei,BRN,1994,2627088
Brunei,BRN,1995,2735439
Brunei,BRN,1996,2822815
Brunei,BRN,1997,2931200
Brunei,BRN,1998,3048448
Brunei,BRN,1999,1667120
Brunei,BRN,2000,3044784
Brunei,BRN,2001,2905552
Brunei,BRN,2002,2850592
Brunei,BRN,2003,2899566
Brunei,BRN,2004,3242640
Brunei,BRN,2005,3282944
Brunei,BRN,2006,3238976
Brunei,BRN,2007,5939344
Brunei,BRN,2008,6492608
Brunei,BRN,2009,5595976
Brunei,BRN,2010,6126208
Brunei,BRN,2011,7287696
Brunei,BRN,2012,7112781
Brunei,BRN,2013,5624240
Brunei,BRN,2014,6771072
Brunei,BRN,2015,4891440
Brunei,BRN,2016,5341011
Brunei,BRN,2017,6822368
Brunei,BRN,2018,6745175
Brunei,BRN,2019,6141851
Bulgaria,BGR,1965,124586
Bulgaria,BGR,1966,186864
Bulgaria,BGR,1967,567958
Bulgaria,BGR,1968,875642
Bulgaria,BGR,1969,908672
Bulgaria,BGR,1970,824351
Bulgaria,BGR,1971,567920
Bulgaria,BGR,1972,381056
Bulgaria,BGR,1973,384700
Bulgaria,BGR,1974,839056
Bulgaria,BGR,1975,2224048
Bulgaria,BGR,1976,3890973
Bulgaria,BGR,1977,4964720
Bulgaria,BGR,1978,5294480
Bulgaria,BGR,1979,5664282
Bulgaria,BGR,1980,7247049
Bulgaria,BGR,1981,7892256
Bulgaria,BGR,1982,8749632
Bulgaria,BGR,1983,9199931
Bulgaria,BGR,1984,9292294
Bulgaria,BGR,1985,8951152
Bulgaria,BGR,1986,9435178
Bulgaria,BGR,1987,10782721
Bulgaria,BGR,1988,12263408
Bulgaria,BGR,1989,11020846
Bulgaria,BGR,1990,12102421
Bulgaria,BGR,1991,10142163
Bulgaria,BGR,1992,8871779
Bulgaria,BGR,1993,8147423
Bulgaria,BGR,1994,8113976
Bulgaria,BGR,1995,9974161
Bulgaria,BGR,1996,10196783
Bulgaria,BGR,1997,8228438
Bulgaria,BGR,1998,7150494
Bulgaria,BGR,1999,6153781
Bulgaria,BGR,2000,6670664
Bulgaria,BGR,2001,6180976
Bulgaria,BGR,2002,5549840
Bulgaria,BGR,2003,5796169
Bulgaria,BGR,2004,5812426
Bulgaria,BGR,2005,6567927
Bulgaria,BGR,2006,6726971
Bulgaria,BGR,2007,6889115
Bulgaria,BGR,2008,6718200
Bulgaria,BGR,2009,5052382
Bulgaria,BGR,2010,5371912
Bulgaria,BGR,2011,6148541
Bulgaria,BGR,2012,5759238
Bulgaria,BGR,2013,5608733
Bulgaria,BGR,2014,5589405
Bulgaria,BGR,2015,5931801
Bulgaria,BGR,2016,5938794
Bulgaria,BGR,2017,6038318
Bulgaria,BGR,2018,5780985
Bulgaria,BGR,2019,5413712
